name,trace,lat,lng,country_id
Mikhaylovka,Mikhaylovka,50.0679,43.2175,643
Novozybkov,Novozybkov,52.5348,31.9449,643
Chapayevsk,Chapayevsk,52.9743,49.7243,643
Pyatigorsk,Pyatigorsk,44.08,43.09,643
Tavda,Tavda,58.0537,65.2583,643
Michurinsk,Michurinsk,52.9,40.5,643
Serov,Serov,59.615,60.585,643
Alekseyevka,Alekseyevka,50.6535,38.6931,643
Valuyki,Valuyki,50.2091,38.0987,643
Tuymazy,Tuymazy,54.6048,53.6943,643
Lgov,Lgov,51.6948,35.2744,643
Rybinsk,Rybinsk,58.0503,38.82,643
Uglich,Uglich,57.5244,38.33,643
Slantsy,Slantsy,59.1116,28.0747,643
Vyska,Vyska,55.3247,42.1644,643
Armavir,Armavir,45.0004,41.13,643
Stavropol,Stavropol,45.05,41.98,643
Bryansk,Bryansk,53.26,34.43,643
Kropotkin,Kropotkin,45.4471,40.5821,643
Shchekino,Shchekino,54.0143,37.5143,643
Derbent,Derbent,42.0578,48.2774,643
Nikolayevsk,Nikolayevsk,50.0161,45.4261,643
Tula,Tula,54.2,37.6299,643
Murom,Murom,55.5704,42.04,643
Plast,Plast,54.3685,60.8085,643
Kamyshin,Kamyshin,50.0804,45.4,643
Syzran,Syzran,53.17,48.48,643
Kuznetsk,Kuznetsk,53.1204,46.6,643
Gelendzhik,Gelendzhik,44.5748,38.0644,643
Sharya,Sharya,58.3798,45.5094,643
Murmansk,Murmansk,68.97,33.1,643
Isikul,Isikul,54.9287,71.2682,643
Frolovo,Frolovo,49.7722,43.6518,643
Severomorsk,Severomorsk,69.0731,33.4231,643
Dzerzhinsk,Dzerzhinsk,56.2504,43.46,643
Yalutorovsk,Yalutorovsk,56.6736,66.2983,643
Uryupinsk,Uryupinsk,50.7734,42.0031,643
Golyshmanovo,Golyshmanovo,56.3819,68.3715,643
Nazyvayevsk,Nazyvayevsk,55.567,71.35,643
Tatarsk,Tatarsk,55.2219,75.9665,643
Sarapul,Sarapul,56.4791,53.7987,643
Tayshet,Tayshet,55.9277,97.9877,643
Nevinnomyssk,Nevinnomyssk,44.6201,41.95,643
Velikiye Luki,Velikiye Luki,56.32,30.52,643
Nizhnekamsk,Nizhnekamsk,55.6404,51.82,643
Kirov,Kirov,54.0852,34.3048,643
Dyatkovo,Dyatkovo,53.5891,34.3392,643
Tara,Tara,56.8982,74.3782,643
Borisoglebsk,Borisoglebsk,51.3687,42.0887,643
Klintsy,Klintsy,52.7652,32.2448,643
Mozhga,Mozhga,56.4548,52.1843,643
Rzhev,Rzhev,56.2574,34.3275,643
Naberezhnyye Chelny,Naberezhnyye Chelny,55.7,52.3199,643
Vichuga,Vichuga,57.2191,41.9287,643
Mtsensk,Mtsensk,53.2647,36.5472,643
Kanash,Kanash,55.5091,47.4687,643
Topki,Topki,55.2802,85.6108,643
Shuya,Shuya,56.8543,41.3643,643
Torzhok,Torzhok,57.0291,34.9787,643
Biryusinsk,Biryusinsk,55.9607,97.8144,643
Vladikavkaz,Vladikavkaz,43.0504,44.67,643
Serpukhov,Serpukhov,54.9304,37.43,643
Balakovo,Balakovo,52.03,47.8,643
Atkarsk,Atkarsk,51.8765,44.9961,643
Kirovo-Chepetsk,Kirovo-Chepetsk,58.5544,50.0444,643
Kirov,Kirov,58.5901,49.67,643
Serdobsk,Serdobsk,52.4622,44.2218,643
Aleksin,Aleksin,54.5143,37.0944,643
Shumerlya,Shumerlya,55.4848,46.4244,643
Yefremov,Yefremov,53.1491,38.1215,643
Buynaksk,Buynaksk,42.8335,47.113,643
Kaspiysk,Kaspiysk,42.8747,47.6244,643
Makhachkala,Makhachkala,42.98,47.5,643
Yaroslavl,Yaroslavl,57.62,39.87,643
Sovetsk,Sovetsk,57.5785,48.9581,643
Salavat,Salavat,53.3703,55.93,643
Sterlitamak,Sterlitamak,53.63,55.96,643
Bogoroditsk,Bogoroditsk,53.7747,38.1144,643
Morshansk,Morshansk,53.4547,41.8044,643
Obninsk,Obninsk,55.0804,36.62,643
Georgievsk,Georgievsk,44.1599,43.4699,643
Sol-lletsk,Sol-lletsk,51.1603,54.9999,643
Vladimir,Vladimir,56.13,40.4099,643
Pechora,Pechora,65.1587,57.2087,643
Ulyanovsk,Ulyanovsk,54.33,48.41,643
Kirsanov,Kirsanov,52.6574,42.7174,643
Kotovsk,Kotovsk,52.5947,41.5044,643
Tambov,Tambov,52.73,41.43,643
Volkhov,Volkhov,59.9291,32.3387,643
Vyshnniy Volochek,Vyshnniy Volochek,57.583,34.5631,643
Orel,Orel,52.97,36.07,643
Naltchik,Naltchik,43.4981,43.6179,643
Borzya,Borzya,50.3886,116.5186,643
Bugulma,Bugulma,54.5543,52.7943,643
Strezhevoy,Strezhevoy,60.7332,77.5777,643
Nizhenvartovsk,Nizhenvartovsk,60.935,76.58,643
Anzhero Sudzhensk,Anzhero Sudzhensk,56.08,86.04,643
Rayevskiy,Rayevskiy,54.0674,54.9269,643
Chita,Chita,52.055,113.465,643
Artemovskiy,Artemovskiy,57.3652,61.8698,643
Ryazan,Ryazan,54.62,39.72,643
Bezhetsk,Bezhetsk,57.7647,36.69,643
Novomoskovsk,Novomoskovsk,54.09,38.22,643
Zheleznogorsk,Zheleznogorsk,52.3548,35.4044,643
Alapayevsk,Alapayevsk,57.8465,61.6915,643
Starsy Oskol,Starsy Oskol,51.3004,37.84,643
Rostov,Rostov,57.1892,39.4043,643
Gubkin,Gubkin,51.2743,37.3843,643
Balakhna,Balakhna,56.4943,43.5944,643
Podolsk,Podolsk,55.3804,37.5299,643
Kineshma,Kineshma,57.47,42.13,643
Yegoryevsk,Yegoryevsk,55.3848,39.0294,643
Volzhskiy,Volzhskiy,48.7948,44.7744,643
Volgograd,Volgograd,48.71,44.5,643
Onega,Onega,63.9271,38.0771,643
Cherepanovo,Cherepanovo,54.2336,83.3688,643
Apatity,Apatity,67.5731,33.393,643
Umba,Umba,66.6814,34.3455,643
Kovda,Kovda,66.6903,32.8702,643
Kirovsk,Kirovsk,67.6091,33.6687,643
Iskitim,Iskitim,54.6509,83.2865,643
Belgorod,Belgorod,50.63,36.5999,643
Taganrog,Taganrog,47.23,38.92,643
Velsk,Velsk,61.0674,42.0974,643
Novokuybishevsk,Novokuybishevsk,53.12,49.9199,643
Voronezh,Voronezh,51.73,39.27,643
Syktyvkar,Syktyvkar,61.66,50.82,643
Krasnoufimsk,Krasnoufimsk,56.5991,57.7586,643
Lipetsk,Lipetsk,52.62,39.64,643
Yelets,Yelets,52.58,38.5,643
Ust Kut,Ust Kut,56.765,105.76,643
Magnitogorsk,Magnitogorsk,53.4227,58.98,643
Gryazi,Gryazi,52.4948,39.9343,643
Kazan,Kazan,55.7499,49.1263,643
Arzamas,Arzamas,55.4,43.8,643
Buy,Buy,58.4847,41.5244,643
Kostroma,Kostroma,57.77,40.94,643
Zelenodolsk,Zelenodolsk,55.8406,48.655,643
Nizhneudinsk,Nizhneudinsk,54.8977,99.0277,643
Chistopol,Chistopol,55.3648,50.6407,643
Perm,Perm,58,56.25,643
Nizhny Tagil,Nizhny Tagil,57.92,59.975,643
Kem,Kem,64.9536,34.5684,643
Belomorsk,Belomorsk,64.5252,34.7658,643
Ob,Ob,54.998,82.7077,643
Novosibirsk,Novosibirsk,55.03,82.96,643
Cherkessk,Cherkessk,44.2904,42.06,643
Livny,Livny,52.4248,37.6044,643
Sibay,Sibay,52.7091,58.6387,643
Kursk,Kursk,51.74,36.19,643
Verkhnyaya Salda,Verkhnyaya Salda,58.0502,60.5498,643
Naryan Mar,Naryan Mar,67.6474,53.0574,643
Kyshtym,Kyshtym,55.7,60.5595,643
Krasnouralsk,Krasnouralsk,58.3515,60.0515,643
Almetyevsk,Almetyevsk,54.9004,52.3199,643
Archangel,Archangel,64.575,40.545,643
Verkhniy Ufaley,Verkhniy Ufaley,56.0663,60.2313,643
Chusovoy,Chusovoy,58.2934,57.813,643
Nikel,Nikel,69.4126,30.2188,643
Zlatoust,Zlatoust,55.175,59.65,643
Nevyansk,Nevyansk,57.4902,60.2148,643
Sochi,Sochi,43.59,39.73,643
Novoshakhtinsk,Novoshakhtinsk,47.77,39.92,643
Bugrino,Bugrino,68.8079,49.3042,643
Shakhty,Shakhty,47.7204,40.27,643
Bataysk,Bataysk,47.1368,39.7449,643
Astrakhan,Astrakhan,46.3487,48.055,643
Kotlas,Kotlas,61.2631,46.6631,643
Indiga,Indiga,67.6898,49.0166,643
Severouralsk,Severouralsk,60.1565,59.9615,643
Akhtubinsk,Akhtubinsk,48.2787,46.1687,643
Shoyna,Shoyna,67.8666,44.1334,643
Sosnogorsk,Sosnogorsk,63.5948,53.8943,643
Shebekino,Shebekino,50.4144,36.8944,643
Ukhta,Ukhta,63.56,53.69,643
Yemanzhelinsk,Yemanzhelinsk,54.7489,61.2935,643
Bakal,Bakal,54.9459,58.7959,643
Troitsk,Troitsk,54.1056,61.5702,643
Yekaterinburg,Yekaterinburg,56.85,60.6,643
Segezha,Segezha,63.7548,34.3243,643
Kamensk Uralskiy,Kamensk Uralskiy,56.4205,61.935,643
Otradnyy,Otradnyy,53.3778,51.3474,643
Usinsk,Usinsk,65.923,57.403,643
Kudymkar,Kudymkar,59.0162,54.633,643
Vikhorevka,Vikhorevka,56.0931,101.2427,643
Bratsk,Bratsk,56.157,101.615,643
Glazov,Glazov,58.1232,52.6288,643
Solikamsk,Solikamsk,59.67,56.75,643
Severodvinsk,Severodvinsk,64.57,39.83,643
Mednogorsk,Mednogorsk,51.4191,57.5787,643
Gay,Gay,51.4747,58.4543,643
Dombarovskiy,Dombarovskiy,50.7546,59.54,643
Kungur,Kungur,57.4348,56.9543,643
Gubakha,Gubakha,58.8691,57.5887,643
Kurgan,Kurgan,55.46,65.345,643
Ust-Ulimsk,Ust-Ulimsk,57.99,102.6333,643
Slobodskoy,Slobodskoy,58.7185,50.188,643
Kizel,Kizel,59.0644,57.6343,643
Leninogorsk,Leninogorsk,54.5987,52.4487,643
Rostov,Rostov,47.2346,39.7127,643
Orekhovo-Zuevo,Orekhovo-Zuevo,55.82,38.98,643
Buguruslan,Buguruslan,53.663,52.433,643
Turukhansk,Turukhansk,65.8382,87.955,643
Zmeinogorsk,Zmeinogorsk,51.1571,82.195,643
Ulan Ude,Ulan Ude,51.825,107.625,643
Teli,Teli,51.0333,90.2333,643
Asino,Asino,56.9931,86.1627,643
Vladivostok,Vladivostok,43.13,131.91,643
Shadrinsk,Shadrinsk,56.0837,63.6333,643
Vorontsovo,Vorontsovo,71.6983,83.5642,643
Kyzyl,Kyzyl,51.7067,94.3831,643
Tazovsky,Tazovskiy,67.4667,78.7,643
Magas,Magas,43.1667,44.8,643
Nazran,Nazran,43.233,44.783,643
Groznyy,Groznyy,43.3187,45.6987,643
Krasnokamsk,Krasnokamsk,58.0747,55.7443,643
Asha,Asha,54.998,57.2726,643
Berezniki,Berezniki,59.42,56.76,643
Nelidovo,Nelidovo,56.2235,32.7731,643
Ivanovo,Ivanovo,57.01,41.01,643
Sergiyev Posad,Sergiyev Posad,56.33,38.17,643
Tolyatti,Tolyatti,53.4804,49.53,643
Uelen,Uelen,66.1541,-169.8106,643
Skovorodino,Skovorodino,53.9833,123.9167,643
Kyakhta,Kyakhta,50.3527,106.4527,643
Zvezdnyy,Zvezdnyy,70.9566,-179.59,643
Dalnerechensk,Dalnerechensk,45.9273,133.7223,643
Bikin,Bikin,46.8203,134.2649,643
Magdagachi,Magdagachi,53.45,125.8,643
Shimanovsk,Shimanovsk,52.0024,127.6975,643
Zeya,Zeya,53.75,127.2666,643
Neftekamsk,Neftekamsk,56.0835,54.2631,643
Nordvik,Nordvik,74.0165,111.51,643
Khatanga,Khatanga,72.0411,102.465,643
Agapa,Agapa,71.4504,89.25,643
Yessey,Yessey,68.4837,102.1666,643
Nakhodka,Nakhodka,42.8374,132.8874,643
Partizansk,Partizansk,43.1349,133.1349,643
Kodinskiy,Kodinskiy,58.6981,99.1777,643
Khabarovsk,Khabarovsk,48.455,135.12,643
Boyarka,Boyarka,70.767,97.5,643
Savetskaya Gavan,Savetskaya Gavan,48.9699,140.2749,643
Uyar,Uyar,55.8104,94.3153,643
Bogotol,Bogotol,56.2165,89.5184,643
Lesosibirsk,Lesosibirsk,58.2433,92.4833,643
Noginsk,Noginsk,64.4833,91.2333,643
Artemovsk,Artemovsk,54.3487,93.4355,643
Podkamennaya,Podkamennaya,61.5995,90.1236,643
Dikson,Dikson,73.507,80.5451,643
Igarka,Igarka,67.4671,86.5833,643
Komsa,Komsa,61.868,89.2577,643
Kansk,Kansk,56.19,95.71,643
Arsenyev,Arsenyev,44.1623,133.2823,643
Starorybnoye,Starorybnoye,72.7666,104.8,643
Zaozernyy,Zaozernyy,55.962,94.7028,643
Achinsk,Achinsk,56.27,90.5,643
Omolon,Omolon,65.25,160.5,643
Pevek,Pevek,69.7008,170.3133,643
Mikhalkino,Mikhalkino,69.4244,161.4811,643
Lesozavodsk,Lesozavodsk,45.4748,133.4298,643
Pokrovsk,Pokrovsk,61.4934,129.1272,643
Olyokminsk,Olyokminsk,60.5032,120.3926,643
Svobodnyy,Svobodnyy,51.4062,128.1312,643
Omsukchan,Omsukchan,62.5333,155.8,643
Tynda,Tynda,55.1743,124.7076,643
Omchak,Omchak,61.6333,147.9167,643
Progress,Progress,49.7504,129.6167,643
Belogorsk,Belogorsk,50.9191,128.4637,643
Susuman,Susuman,62.7833,148.1668,643
Amursk,Amursk,50.2228,136.8974,643
Kavalerovo,Kavalerovo,44.2702,135.0498,643
Dalnegorsk,Dalnegorsk,44.5372,135.5172,643
Ishim,Ishim,56.1502,69.4498,643
Yakutsk,Yakutsk,62.035,129.735,643
Kamenna Obi,Kamenna Obi,53.7936,81.3388,643
Severobaykalsk,Severobaykalsk,55.634,109.313,643
Trofimovsk,Trofimovsk,72.5997,127.0337,643
Novorossiysk,Novorossiysk,44.73,37.7699,643
Inta,Inta,66.0374,60.1674,643
Gyda,Gyda,70.8814,78.4661,643
Uray,Uray,60.1401,64.7548,643
Tobolsk,Tobolsk,58.1998,68.2648,643
Suntar,Suntar,62.1444,117.6319,643
Vorkuta,Vorkuta,67.5,64.01,643
Uzhur,Uzhur,55.3292,89.8207,643
Bilibino,Bilibino,68.0504,166.3333,643
Tiksi,Tiksi,71.6269,128.835,643
Beringovskiy,Beringovskiy,63.0655,179.3067,643
Okha,Okha,53.5739,142.9479,643
Nogliki,Nogliki,51.8333,143.1667,643
Ambarchik,Ambarchik,69.651,162.3336,643
Spassk Dalniy,Spassk Dalniy,44.6002,132.8198,643
Komsomolsk na Amure,Komsomolsk na Amure,50.555,137.02,643
Ust Kamchatsk,Ust Kamchatsk,56.2135,162.435,643
Sagastyr,Sagastyr,73.3779,126.5924,643
Birobidzhan,Birobidzhan,48.7974,132.9508,643
Obluchye,Obluchye,49,131.0833,643
Manily,Manily,62.55,165.3,643
Chersky,Cherskiy,68.7501,161.33,643
Bol'sheretsk,Bol'sheretsk,52.439,156.3594,643
Oktyabrskiy,Oktyabrskiy,52.6636,156.2387,643
Chegdomyn,Chegdomyn,51.1178,133.0241,643
Evensk,Evensk,61.95,159.2333,643
Utkholok,Utkholok,57.5504,157.2333,643
Karamken,Karamken,60.2004,151.1666,643
Kartaly,Kartaly,53.0474,60.6819,643
Siglan,Siglan,59.0337,152.4166,643
Ust Nera,Ust Nera,64.5666,143.2,643
Pakhachi,Pakhachi,60.5816,169.05,643
Nakhodka,Nakhodka,67.7504,77.52,643
Magadan,Magadan,59.575,150.81,643
Menkere,Menkere,67.9886,123.3505,643
Strelka,Strelka,61.867,152.2502,643
Tunguskhaya,Tunguskhaya,64.9004,125.25,643
Sangar,Sangar,63.9241,127.4739,643
Terbyas,Terbyas,64.3761,120.5469,643
Zhigansk,Zhigansk,66.7697,123.3711,643
Vilyuysk,Vilyuysk,63.7553,121.6248,643
Verkhnevilyuysk,Verkhnevilyuysk,63.4457,120.3167,643
Klyuchi,Klyuchi,56.3,160.85,643
Palatka,Palatka,60.1,150.9,643
Krasnoyarsk,Krasnoyarsk,56.014,92.866,643
Mukhomornoye,Mukhomornoye,66.4171,173.3333,643
Anadyr,Anadyr,64.737,177.475,643
Logashkino,Logashkino,70.8504,153.9,643
Srednekolymsk,Srednekolymsk,67.45,153.71,643
Zyryanka,Zyryanka,65.736,150.89,643
Ayan,Ayan,56.4542,138.1673,643
Vyazemskiy,Vyazemskiy,47.5328,134.7475,643
Chumikan,Chumikan,54.7114,135.3145,643
Ugolnye Kopi,Ugolnye Kopi,64.7333,177.7,643
Ulkan,Ulkan,55.9004,107.7833,643
Zhilinda,Zhilinda,70.1337,114,643
Yeniseysk,Yeniseysk,58.4515,92.1565,643
Olovyannaya,Olovyannaya,50.95,115.5666,643
Udachnyy,Udachnyy,66.4232,112.3965,643
Chernyshevskiy,Chernyshevskiy,63.0128,112.4714,643
Okhotsk,Okhotsk,59.383,143.217,643
Makarov,Makarov,48.6337,142.8,643
Dolinsk,Dolinsk,47.3504,142.8,643
Lavrentiya,Lavrentiya,65.5833,-171.025,643
Korsakov,Korsakov,46.6424,142.7775,643
Yuzhno Sakhalinsk,Yuzhno Sakhalinsk,46.965,142.74,643
Khilok,Khilok,51.35,110.45,643
Khandyga,Khandyga,62.666,135.6,643
Nikolayevsk na Amure,Nikolayevsk na Amure,53.1496,140.73,643
Ust Maya,Ust Maya,60.4566,134.5433,643
Chagda,Chagda,60.1,133.9,643
Eldikan,Eldikan,60.8,135.1833,643
Verkhoyansk,Verkhoyansk,67.5447,133.385,643
Ust Kuyga,Ust Kuyga,70.0171,135.6,643
Poronaysk,Poronaysk,49.2416,143.085,643
Aldan,Aldan,58.603,125.3894,643
Uglegorsk,Uglegorsk,49.0833,142.0333,643
Nizhneyansk,Nizhneyansk,71.4333,136.0666,643
Neryungri,Neryungri,56.674,124.7104,643
Taksimo,Taksimo,56.3315,114.89,643
Vanino,Vanino,49.0873,140.2425,643
De Kastri,De Kastri,51.4666,140.7833,643
Provideniya,Provideniya,64.4235,-173.2258,643
Tukchi,Tukchi,57.367,139.5,643
Nyukzha,Nyukzha,56.5312,121.6131,643
Severo Kurilsk,Severo Kurilsk,50.6905,156.085,643
Egvekinot,Egvekinot,66.3221,-179.1837,643
Khakhar,Khakhar,57.6666,135.43,643
Batagay,Batagay,67.656,134.635,643
Il'pyrskiy,Il'pyrskiy,59.9674,164.172,643
Enurmino,Enurmino,66.95,-171.8166,643
Korf,Korf,60.3321,165.8183,643
Vitim,Vitim,59.4515,112.5578,643
Timashevsk,Timashevsk,45.6247,38.9444,643
Tikhoretsk,Tikhoretsk,45.8531,40.1377,643
Tuapse,Tuapse,44.1148,39.0644,643
Apsheronsk,Apsheronsk,44.4687,39.7287,643
Yeysk,Yeysk,46.6988,38.2634,643
Labinsk,Labinsk,44.6348,40.7443,643
Yerema,Yerema,60.3808,107.7794,643
Tomsk,Tomsk,56.495,84.975,643
Krasnogorsk,Krasnogorsk,48.4615,142.09,643
Kholmsk,Kholmsk,47.0473,142.0624,643
Aleksandrovsk Sakhalinskiy,Aleksandrovsk Sakhalinskiy,50.8975,142.1561,643
Nevelsk,Nevelsk,46.6803,141.8699,643
Zemlya Bunge,Zemlya Bunge,74.8983,142.105,643
Chokurdakh,Chokurdakh,70.6183,147.8946,643
Tulun,Tulun,54.5653,100.5654,643
Chelyabinsk,Chelyabinsk,55.155,61.4387,643
Shalaurova,Shalaurova,73.2204,143.1833,643
Mogocha,Mogocha,53.7333,119.7666,643
Petrovsk Zabaykalskiy,Petrovsk Zabaykalskiy,51.2827,108.8327,643
Blagoveshchensk,Blagoveshchensk,50.2666,127.5333,643
Usolye Sibirskoye,Usolye Sibirskoye,52.765,103.645,643
Gorod Maykop,Gorod Maykop,44.6667,40,643
Krasnodar,Krasnodar,45.02,39,643
Petropavlovsk Kamchatskiy,Petropavlovsk Kamchatskiy,53.062,158.623,643
Millerovo,Millerovo,48.9379,40.3974,643
Salsk,Salsk,46.4775,41.542,643
Belaya Kalitva,Belaya Kalitva,48.1865,40.7861,643
Kamensk Shakhtinskiy,Kamensk Shakhtinskiy,48.3318,40.2518,643
Chernyakhovsk,Chernyakhovsk,54.6316,21.8109,643
Sovetsk,Sovetsk,55.0718,21.882,643
Aginskoye,Aginskoye,51.1031,114.5228,643
Tura,Tura,64.2833,100.25,643
Palana,Palana,59.084,159.95,643
Dudinka,Dudinka,69.4182,86.225,643
Novocherkassk,Novocherkassk,47.42,40.08,643
Votkinsk,Votkinsk,57.0304,53.99,643
Omutninsk,Omutninsk,58.6589,52.1592,643
Novoaltaysk,Novoaltaysk,53.3993,83.9588,643
Sasovo,Sasovo,54.3491,41.9087,643
Kirs,Kirs,59.3138,52.2452,643
Kondopoga,Kondopoga,62.2087,34.2887,643
Ruzayevka,Ruzayevka,54.0643,44.9244,643
Karpinsk,Karpinsk,59.7602,60.0098,643
Kotelnich,Kotelnich,58.3041,48.3137,643
Kaliningrad,Kaliningrad,54.7,20.4973,643
Kandalaksha,Kandalaksha,67.1643,32.4144,643
Ussuriysk,Ussuriysk,43.8,132.02,643
Petrozavodsk,Petrozavodsk,61.85,34.28,643
Aleysk,Aleysk,52.4918,82.7777,643
Ust Olensk,Ust Olensk,72.9978,119.7729,643
Perm’,Perm',58.0174,56.2855,643
Ust' Ordynskiy,Ust' Ordynskiy,52.833,104.7,643
Tver,Tver,56.86,35.89,643
Penza,Penza,53.18,45,643
Velikiy Ustyug,Velikiy Ustyug,60.7687,46.2987,643
Kigali,Kigali,-1.9536,30.0605,646
Ruhengeri,Ruhengeri,-1.4996,29.63,646
Butare,Butare,-2.5896,29.73,646
Kibungo,Kibungo,-2.1667,30.5333,646
Byumba,Byumba,-1.5796,30.06,646
Rwamagana,Rwamagana,-1.9487,30.4347,646
Kibuye,Kibuye,-2.05,29.35,646
Cyangugu,Cyangugu,-2.4796,28.9,646
Gisenyi,Gisenyi,-1.6847,29.2629,646
Nyanza,Nyanza,-2.3496,29.74,646
Gikongoro,Gikongoro,-2.4833,29.5667,646
Gitarama,Gitarama,-2.0696,29.76,646
Abha,Abha,18.2301,42.5001,682
Arar,Arar,30.99,41.0207,682
Riyadh,Riyadh,24.6408,46.7727,682
Ad Damman,Ad Damman,26.4282,50.0997,682
Sakakah,Sakakah,30,40.1333,682
Al Jubayl,Al Jubayl,27.0046,49.646,682
Jeddah,Jeddah,21.5169,39.2192,682
Az Zahran,Az Zahran,26.2914,50.1583,682
Al Hufuf,Al Hufuf,25.3487,49.5856,682
Al Quwayiyah,Al Quwayiyah,24.0737,45.2806,682
Rafha,Rafha,29.6202,43.4948,682
Buraydah,Buraydah,26.3664,43.9628,682
Al Wajh,Al Wajh,26.2324,36.4636,682
An Nabk,An Nabk,31.3333,37.3333,682
Al Kharj,Al Kharj,24.1556,47.312,682
Hafar al Batin,Hafar al Batin,28.4337,45.9601,682
Al Bāḩah,Al Bahah,20.0129,41.4677,682
Medina,Medina,24.5,39.58,682
Al-Qatif,Al-Qatif,26.5196,50.0115,682
Yanbu al Bahr,Yanbu al Bahr,24.0943,38.0493,682
Al Mubarraz,Al Mubarraz,25.4291,49.5659,682
At Taif,At Taif,21.2622,40.3823,682
Qal at Bishah,Qal at Bishah,20.0087,42.5987,682
Al Hillah,Al Hillah,23.4895,46.7564,682
As Sulayyil,As Sulayyil,20.4623,45.5722,682
Dawmat al Jandal,Dawmat al Jandal,29.8153,39.8664,682
Najran,Najran,17.5065,44.1316,682
Hail,Hail,27.5236,41.7001,682
Jizan,Jizan,16.9066,42.5566,682
Makkah,Makkah,21.43,39.82,682
Tabuk,Tabuk,28.3838,36.555,682
Al Qunfudhah,Al Qunfudhah,19.1264,41.0789,682
Gizo,Gizo,-8.0996,156.835,90
Kirakira,Kirakira,-10.4544,161.9205,90
Auki,Auki,-8.7678,160.6978,90
Buala,Buala,-8.1448,159.5905,90
Lata,Lata,-10.738,165.8567,90
Taro,Taro,-6.7111,156.3972,90
Honiara,Honiara,-9.438,159.9498,90
Tigoa,Tigoa,-11.5531,160.0647,90
Tulagi,Tulagi,-9.1031,160.1506,90
Victoria,Victoria,-4.6166,55.45,690
Geneina,Geneina,13.45,22.44,729
Ed Daein,Ed Daein,11.4672,26.1317,729
Ad Damazīn,Ad Damazin,11.7704,34.35,729
Gedaref,Gedaref,14.04,35.38,729
Port Sudan,Port Sudan,19.6158,37.2164,729
En Nuhud,En Nuhud,12.6904,28.42,729
Berber,Berber,18.017,33.9833,729
El Fasher,El Fasher,13.63,25.35,729
Muglad,Muglad,11.0337,27.7333,729
Babanusa,Babanusa,11.3334,27.8,729
Zalingei,Zalingei,12.9092,23.4706,729
El Fula,El Fula,11.712,28.3462,729
Singa,Singa,13.1483,33.9312,729
Kassala,Kassala,15.46,36.39,729
EdDamer,EdDamer,17.59,33.96,729
Haiya,Haiya,18.3362,36.3842,729
Tokar,Tokar,18.4333,37.7333,729
Merowe,Merowe,18.4833,31.8167,729
El Obeid,El Obeid,13.1833,30.2167,729
Kadugli,Kadugli,11.01,29.7,729
Umm Ruwaba,Umm Ruwaba,12.9104,31.2,729
Dongola,Dongola,19.1666,30.4833,729
Omdurman,Omdurman,15.6167,32.48,729
Shendi,Shendi,16.6805,33.42,729
El Manaqil,El Manaqil,14.2504,32.98,729
Khartoum,Khartoum,15.5881,32.5342,729
Atbara,Atbara,17.71,33.98,729
Medani,Medani,14.4,33.52,729
Ed Dueim,Ed Dueim,13.9904,32.3,729
Niyala,Niyala,12.06,24.89,729
Kerma,Kerma,19.6337,30.4166,729
Kosti,Kosti,13.17,32.66,729
Wadi Halfa,Wadi Halfa,21.8,31.35,729
Rabak,Rabak,13.188,32.7437,729
Sennar,Sennar,13.55,33.6,729
Uppsala,Uppsala,59.85,17.6333,752
Umeå,Umea,63.83,20.24,752
Kiruna,Kiruna,67.85,20.2166,752
Helsingborg,Helsingborg,56.0505,12.7,752
Bollnäs,Bollnas,61.352,16.3666,752
Trollhättan,Trollhattan,58.2671,12.3,752
Västerås,Vasteraas,59.63,16.54,752
Örebro,Orebro,59.2803,15.22,752
Norrköping,Norrkoping,58.5954,16.1787,752
Vannersborg,Vannersborg,58.363,12.33,752
Borås,Boras,57.7304,12.92,752
Sundsvall,Sundsvall,62.4001,17.3167,752
Borlänge,Borlange,60.4833,15.4167,752
Mariestad,Mariestad,58.705,13.828,752
Visby,Visby,57.6337,18.3,752
Linköping,Linkoping,58.41,15.6299,752
Skellefteå,Skelleftea,64.7721,20.95,752
Kalmar,Kalmar,56.667,16.3666,752
Gävle,Gavle,60.667,17.1666,752
Örnsköldsvik,Ornskoldsvik,63.318,18.7167,752
Växjö,Vaxjo,56.8837,14.8167,752
Luleå,Lulea,65.5966,22.1584,752
Stockholm,Stockholm,59.3508,18.0973,752
Östersund,Ostersund,63.1833,14.65,752
Kristianstad,Kristianstad,56.0337,14.1333,752
Nyköping,Nykoping,58.764,17.015,752
Göteborg,Goteborg,57.75,12,752
Halmstad,Halmstad,56.6718,12.8556,752
Karlskrona,Karlskrona,56.203,15.296,752
Jönköping,Jonkoping,57.7713,14.165,752
Härnösand,Harnosand,62.634,17.934,752
Uppsala,Uppsala,59.8601,17.64,752
Malmö,Malmo,55.5833,13.0333,752
Karlstad,Karlstad,59.3671,13.4999,752
Falun,Falun,60.613,15.647,752
Singapore,Singapore,1.293,103.8558,702
Georgetown,Georgetown,-7.9286,-14.4119,654
Jamestown,Jamestown,-15.9264,-5.7172,654
Edinburgh of the Seven Seas,Edinburgh of the Seven Seas,-37.0675,-12.3105,654
Ljubljana,Ljubljana,46.0553,14.515,705
Selnica ob Dravi,Selnica ob Dravi,46.55,15.495,705
Postojna,Postojna,45.7769,14.2167,705
Pivka,Pivka,45.6794,14.1967,705
